LahmanPlayerID,Year,UniNo,,,
10476,2018,13,,,
10929,2018,14,,,
11347,2018,15,,,
11346,2018,16,,,
11211,2018,17,,,
10524,2018,18,,,
12907,2018,19,,,
10713,2018,20,,,
10075,2018,21,,,
10187,2018,22,,,
10381,2018,23,,,
10120,2018,24,,,
11091,2018,25,,,
10533,2018,26,,,
10753,2018,27,,,
10923,2018,28,,,
13102,2018,30,,,
10516,2018,31,,,
10935,2018,32,,,
10485,2018,33,,,
11344,2018,34,,,
13062,2018,35,,,
12516,2018,36,,,
10749,2018,37,,,
10657,2018,38,,,
12697,2018,38,,,
11135,2018,39,,,
12549,2018,40,,,
10083,2018,42,,,
12532,2018,45,,,
11227,2018,46,,,
10747,2018,48,,,
10468,2018,49,,,
10933,2018,50,,,
10514,2018,51,,,
10859,2018,52,,,
11213,2018,53,,,
10140,2018,54,,,
11215,2018,55,,,
10851,2018,56,,,
11348,2018,56,,,
13107,2018,57,,,
11351,2018,58,,,
13103,2018,59,,,
10130,2018,60,,,
12545,2018,62,,,
11125,2018,64,,,
12863,2018,65,,,
13112,2018,67,,,
12912,2018,68,,,
12909,2018,100,,,
13245,2018,101,,,
12910,2018,102,,,
12551,2018,103,,,
12911,2018,103,,,
10754,2018,104,,,
10857,2018,105,,,
13104,2018,106,,,
13106,2018,107,,,
13247,2018,108,,,
13108,2018,109,,,
13109,2018,110,,,
10928,2018,111,,,
13246,2018,112,,,
13251,2018,113,,,
13110,2018,114,,,
12556,2018,114,,,
11350,2018,115,,,
12860,2018,116,,,
13111,2018,117,,,
12862,2018,118,,,
12864,2018,123,,,
13248,2018,125,,,
13250,2018,128,,,
13249,2018,129,,,
14140,2019,0,,,
10652,2019,1,,,
13009,2019,2,,,
13934,2019,3,,,
10004,2019,4,,,
13056,2019,5,,,
10480,2019,7,,,
10466,2019,8,,,
10475,2019,10,,,
11090,2019,11,,,
11344,2019,12,,,
10476,2019,13,,,
10417,2019,15,,,
10929,2019,16,,,
10535,2019,17,,,
10524,2019,18,,,
12907,2019,19,,,
10713,2019,20,,,
10075,2019,21,,,
10187,2019,22,,,
10381,2019,23,,,
12546,2019,24,,,
10238,2019,25,,,
11135,2019,25,,,
10533,2019,26,,,
10753,2019,27,,,
13103,2019,28,,,
13102,2019,29,,,
10375,2019,30,,,
13247,2019,31,,,
10935,2019,32,,,
10485,2019,33,,,
14134,2019,34,,,
13062,2019,35,,,
12516,2019,36,,,
10749,2019,37,,,
12697,2019,38,,,
13251,2019,39,,,
12549,2019,40,,,
14144,2019,40,,,
10083,2019,42,,,
12908,2019,43,,,
13184,2019,43,,,
11227,2019,44,,,
12532,2019,45,,,
10137,2019,46,,,
10747,2019,48,,,
10072,2019,49,,,
12512,2019,50,,,
13935,2019,50,,,
11211,2019,51,,,
10859,2019,52,,,
10140,2019,54,,,
11215,2019,55,,,
10851,2019,56,,,
13107,2019,57,,,
14138,2019,58,,,
14136,2019,59,,,
13245,2019,60,,,
11348,2019,61,,,
10130,2019,61,,,
12864,2019,62,,,
10248,2019,63,,,
12860,2019,64,,,
14228,2019,65,,,
12863,2019,65,,,
11346,2019,66,,,
13112,2019,67,,,
10518,2019,67,,,
14135,2019,68,,,
12912,2019,68,,,
12554,2019,100,,,
13250,2019,100,,,
11146,2019,101,,,
14137,2019,102,,,
12911,2019,103,,,
14139,2019,104,,,
14141,2019,105,,,
13104,2019,106,,,
13106,2019,107,,,
14143,2019,108,,,
13108,2019,109,,,
13109,2019,110,,,
10928,2019,111,,,
12551,2019,111,,,
14142,2019,113,,,
13110,2019,114,,,
12556,2019,114,,,
11550,2019,119,,,
11125,2019,120,,,
13105,2019,126,,,
13249,2019,129,,,
14139,2020,0,,,
13247,2020,0,,,
10652,2020,1,,,
13009,2020,2,,,
13934,2020,3,,,
10004,2020,4,,,
10466,2020,5,,,
10480,2020,7,,,
10103,2020,8,,,
10475,2020,10,,,
10533,2020,11,,,
11344,2020,12,,,
10248,2020,13,,,
13056,2020,14,,,
10417,2020,15,,,
10238,2020,16,,,
10535,2020,17,,,
12907,2020,19,,,
10075,2020,21,,,
10187,2020,22,,,
10381,2020,23,,,
13104,2020,24,,,
14140,2020,25,,,
14589,2020,26,,,
10753,2020,27,,,
14134,2020,28,,,
11371,2020,29,,,
14135,2020,30,,,
11141,2020,31,,,
10935,2020,32,,,
10485,2020,33,,,
12554,2020,34,,,
13062,2020,35,,,
12516,2020,36,,,
10749,2020,37,,,
12697,2020,38,,,
13251,2020,39,,,
14144,2020,40,,,
12512,2020,42,,,
11214,2020,43,,,
14141,2020,44,,,
14592,2020,44,,,
12532,2020,45,,,
10137,2020,46,,,
10747,2020,48,,,
10072,2020,49,,,
14590,2020,50,,,
12546,2020,51,,,
10136,2020,52,,,
11213,2020,53,,,
10140,2020,54,,,
11215,2020,55,,,
10851,2020,56,,,
14588,2020,57,,,
13250,2020,58,,,
14136,2020,59,,,
13245,2020,60,,,
10130,2020,61,,,
14667,2020,63,,,
12860,2020,64,,,
11346,2020,66,,,
14591,2020,67,,,
12909,2020,68,,,
10706,2020,69,,,
13249,2020,101,,,
14137,2020,102,,,
12912,2020,103,,,
14660,2020,105,,,
14669,2020,106,,,
14671,2020,107,,,
14680,2020,108,,,
14678,2020,110,,,
12551,2020,111,,,
14665,2020,112,,,
14142,2020,113,,,
14670,2020,114,,,
14675,2020,115,,,
14672,2020,116,,,
12553,2020,117,,,
11550,2020,119,,,
11125,2020,120,,,
10903,2020,121,,,
14783,2021,0,,,
10652,2021,1,,,
14140,2021,2,,,
13934,2021,3,,,
10004,2021,4,,,
10466,2021,5,,,
10480,2021,7,,,
11347,2021,8,,,
10475,2021,10,,,
11094,2021,11,,,
11344,2021,12,,,
12516,2021,13,,,
10855,2021,14,,,
10124,2021,15,,,
10238,2021,16,,,
10535,2021,17,,,
14136,2021,18,,,
12907,2021,19,,,
10713,2021,20,,,
10075,2021,21,,,
10187,2021,22,,,
10381,2021,23,,,
10935,2021,24,,,
11147,2021,25,,,
14589,2021,26,,,
10753,2021,27,,,
13251,2021,28,,,
14135,2021,30,,,
14134,2021,31,,,
11214,2021,32,,,
12554,2021,34,,,
14137,2021,35,,,
14753,2021,36,,,
10749,2021,37,,,
11351,2021,38,,,
12909,2021,39,,,
14144,2021,40,,,
12512,2021,42,,,
14780,2021,43,,,
14592,2021,44,,,
14988,2021,44,,,
12532,2021,45,,,
13112,2021,45,,,
10137,2021,46,,,
10747,2021,48,,,
10072,2021,49,,,
14590,2021,50,,,
12546,2021,51,,,
13104,2021,52,,,
13056,2021,53,,,
14781,2021,54,,,
11215,2021,55,,,
10851,2021,56,,,
14588,2021,57,,,
13250,2021,58,,,
14142,2021,59,,,
13245,2021,60,,,
13009,2021,61,,,
12545,2021,62,,,
14782,2021,63,,,
12860,2021,64,,,
12863,2021,65,,,
12697,2021,66,,,
11387,2021,67,,,
10706,2021,69,,,
14591,2021,86,,,
13111,2021,100,,,
14847,2021,101,,,
12911,2021,102,,,
14844,2021,103,,,
14843,2021,104,,,
14660,2021,105,,,
14842,2021,106,,,
14671,2021,107,,,
14680,2021,108,,,
14841,2021,109,,,
14678,2021,110,,,
14846,2021,111,,,
14845,2021,112,,,
14670,2021,114,,,
14672,2021,116,,,
12553,2021,117,,,
11211,2021,120,,,
12549,2021,122,,,
14783,2022,0,,,
10652,2022,1,,,
13934,2022,3,,,
14143,2022,4,,,
14140,2022,4,,,
12545,2022,5,,,
10480,2022,7,,,
13112,2022,8,,,
10475,2022,10,,,
11094,2022,11,,,
12549,2022,12,,,
15002,2022,12,,,
10535,2022,13,,,
10855,2022,14,,,
11347,2022,15,,,
10238,2022,16,,,
11147,2022,16,,,
11190,2022,17,,,
14136,2022,18,,,
12907,2022,19,,,
10713,2022,20,,,
10075,2022,21,,,
10187,2022,22,,,
11215,2022,22,,,
10381,2022,23,,,
13102,2022,24,,,
12512,2022,24,,,
15150,2022,25,,,
14589,2022,26,,,
10753,2022,27,,,
12908,2022,29,,,
10684,2022,30,,,
14135,2022,30,,,
14134,2022,31,,,
10935,2022,32,,,
10485,2022,33,,,
12554,2022,34,,,
14137,2022,35,,,
12516,2022,36,,,
10749,2022,37,,,
11351,2022,38,,,
12909,2022,39,,,
15079,2022,40,,,
11166,2022,42,,,
14780,2022,43,,,
12697,2022,44,,,
14988,2022,44,,,
15003,2022,45,,,
10137,2022,46,,,
14846,2022,48,,,
15078,2022,49,,,
14590,2022,50,,,
12546,2022,51,,,
13104,2022,52,,,
13056,2022,53,,,
14781,2022,54,,,
15081,2022,54,,,
10851,2022,56,,,
14588,2022,57,,,
13250,2022,58,,,
14142,2022,59,,,
13245,2022,60,,,
13009,2022,61,,,
13251,2022,61,,,
12864,2022,62,,,
14782,2022,63,,,
15080,2022,63,,,
12860,2022,64,,,
15083,2022,65,,,
13109,2022,66,,,
11387,2022,67,,,
15082,2022,68,,,
10706,2022,69,,,
14138,2022,100,,,
12911,2022,102,,,
14844,2022,103,,,
15084,2022,103,,,
14843,2022,104,,,
15085,2022,105,,,
14669,2022,106,,,
14842,2022,106,,,
13103,2022,107,,,
13107,2022,108,,,
14841,2022,109,,,
12863,2022,110,,,
14144,2022,111,,,
13105,2022,112,,,
13108,2022,115,,,
14672,2022,116,,,
12553,2022,117,,,
13106,2022,118,,,
11211,2022,120,,,
15086,2022,121,,,
15087,2022,123,,,
15088,2022,124,,,
11229,2023,0,,,
14783,2023,0,,,
10652,2023,1,,,
14137,2023,2,,,
13934,2023,3,,,
13056,2023,4,,,
12545,2023,5,,,
10480,2023,7,,,
13112,2023,8,,,
10475,2023,10,,,
11094,2023,11,,,
12549,2023,12,,,
10535,2023,13,,,
10855,2023,14,,,
11347,2023,15,,,
10238,2023,16,,,
11190,2023,17,,,
14136,2023,18,,,
12907,2023,19,,,
10713,2023,20,,,
10075,2023,21,,,
10187,2023,22,,,
15532,2023,23,,,
14590,2023,24,,,
14589,2023,26,,,
1067,1982,2,,,
1011,1982,3,,,
1035,1982,4,,,
1045,1982,6,,,
1046,1982,7,,,
1036,1982,8,,,
1071,1982,9,,,
1023,1982,10,,,
1114,1982,11,,,
1049,1982,12,,,
1048,1982,14,,,
1117,1982,15,,,
1020,1982,16,,,
1050,1982,17,,,
1124,1982,18,,,
1019,1982,19,,,
1001,1982,20,,,
1105,1982,21,,,
11469,1982,22,,,
1113,1982,23,,,
11476,1982,25,,,
1054,1982,27,,,
1047,1982,28,,,
1106,1982,29,,,
1040,1982,47,,,
1139,1983,1,,,
1067,1983,2,,,
1011,1983,3,,,
1035,1983,4,,,
1144,1983,5,,,
1045,1983,6,,,
1046,1983,7,,,
1036,1983,8,,,
1071,1983,9,,,
1023,1983,10,,,
1114,1983,11,,,
1049,1983,12,,,
1048,1983,14,,,
1117,1983,15,,,
1020,1983,16,,,
1050,1983,17,,,
1124,1983,18,,,
1019,1983,19,,,
1001,1983,20,,,
1105,1983,21,,,
11469,1983,22,,,
1113,1983,23,,,
11476,1983,25,,,
1189,1983,26,,,
1054,1983,27,,,
1047,1983,28,,,
1106,1983,29,,,
1177,1983,31,,,
1139,1984,1,,,
1067,1984,2,,,
1011,1984,3,,,
1035,1984,4,,,
1144,1984,5,,,
1045,1984,6,,,
1046,1984,7,,,
1216,1984,8,,,
1071,1984,9,,,
1023,1984,10,,,
1114,1984,11,,,
1049,1984,12,,,
1048,1984,14,,,
1117,1984,15,,,
1020,1984,16,,,
12962,1984,17,,,
1124,1984,18,,,
1019,1984,19,,,
1001,1984,20,,,
1105,1984,21,,,
11469,1984,22,,,
1113,1984,23,,,
1232,1984,24,,,
11476,1984,25,,,
1189,1984,26,,,
1054,1984,27,,,
1047,1984,28,,,
1177,1984,31,,,
1203,1984,33,,,
1268,1984,34,,,
1227,1984,35,,,
1204,1984,36,,,
1217,1984,37,,,
1208,1984,38,,,
1205,1984,39,,,
1210,1984,40,,,
1209,1984,42,,,
1136,1984,51,,,
1169,1984,56,,,
1096,1985,0,,,
1139,1985,1,,,
1026,1985,2,,,
1011,1985,3,,,
1035,1985,4,,,
1144,1985,5,,,
1045,1985,6,,,
1046,1985,7,,,
1216,1985,8,,,
1071,1985,9,,,
1023,1985,10,,,
1114,1985,11,,,
1049,1985,12,,,
1240,1985,13,,,
1048,1985,14,,,
